46.54	16.34
46.48	16.60
nan	nan
42.36	16.34
42.41	16.17
42.44	16.27
42.36	16.34
nan	nan
42.76	16.98
42.71	16.89
42.75	16.80
42.76	16.98
nan	nan
42.56	18.44
42.42	18.53
42.84	17.61
42.86	17.86
42.56	18.44
nan	nan
43.05	16.22
43.00	16.14
43.05	16.04
43.05	16.22
nan	nan
43.13	16.96
43.14	16.79
43.18	16.90
43.13	16.96
nan	nan
43.13	16.74
43.17	16.51
43.21	16.65
43.13	16.74
nan	nan
43.31	16.75
43.33	16.38
43.41	16.57
43.31	16.75
nan	nan
43.34	16.39
43.37	16.26
43.43	16.34
43.34	16.39
nan	nan
43.78	15.37
43.84	15.22
43.89	15.32
43.78	15.37
nan	nan
43.90	15.21
43.88	15.19
43.90	15.16
43.90	15.21
nan	nan
43.92	15.17
43.97	15.05
43.98	15.13
43.92	15.17
nan	nan
44.20	14.96
44.09	14.96
44.21	14.85
44.20	14.96
nan	nan
44.38	14.85
44.35	14.77
44.44	14.72
44.38	14.85
nan	nan
44.54	14.97
44.45	15.02
44.52	14.86
44.54	14.97
nan	nan
44.51	14.61
44.43	14.56
44.48	14.47
44.51	14.61
nan	nan
44.63	14.41
44.52	14.47
44.59	14.33
44.63	14.41
nan	nan
44.76	14.80
44.79	14.64
44.85	14.71
44.76	14.80
nan	nan
44.96	14.47
44.63	14.48
44.92	14.31
44.96	14.47
nan	nan
45.07	14.38
45.12	14.26
45.18	14.35
45.07	14.38
nan	nan
48.57	21.42
48.35	21.77
48.42	22.21
47.95	22.90
47.60	22.13
46.25	21.04
46.19	19.70
45.75	18.44
45.79	17.91
45.99	17.29
46.50	16.54
46.83	16.35
46.87	16.11
47.03	16.46
47.35	16.43
47.45	16.65
47.57	16.69
47.67	16.42
47.71	17.03
48.01	17.16
47.76	17.71
47.82	18.85
47.96	18.78
48.06	18.93
48.24	19.62
48.17	20.05
48.56	20.69
48.57	21.42
nan	nan
55.24	-7.04
54.76	-7.57
54.70	-7.82
54.61	-7.70
54.43	-8.13
54.13	-7.53
54.41	-7.02
54.04	-6.60
54.00	-6.11
53.96	-6.37
53.54	-6.09
53.34	-6.20
52.94	-6.02
52.33	-6.43
52.19	-6.37
52.12	-7.44
51.62	-8.64
51.49	-9.34
51.87	-10.29
52.07	-10.14
52.19	-10.33
52.57	-9.37
52.65	-9.66
53.09	-9.29
53.14	-9.01
53.26	-9.75
53.48	-10.10
53.81	-9.77
54.00	-9.99
54.26	-10.02
54.31	-9.41
54.17	-9.13
54.29	-8.67
54.55	-8.25
54.69	-8.67
55.09	-8.33
55.23	-7.71
55.11	-7.54
55.33	-7.33
55.24	-7.04
nan	nan
51.49	-9.67
51.45	-9.73
51.50	-9.84
51.49	-9.67
nan	nan
54.99	-8.46
54.96	-8.62
55.05	-8.54
54.99	-8.46
nan	nan
47.00	12.14
46.68	12.48
46.52	13.71
46.30	13.40
46.17	13.66
46.05	13.50
45.81	13.60
45.64	13.90
45.59	13.72
45.79	13.58
45.76	13.14
45.64	13.10
45.53	12.41
45.30	12.13
44.93	12.46
44.80	12.28
44.22	12.38
43.60	13.55
42.53	14.15
42.07	14.78
41.93	15.14
41.91	16.13
41.77	16.17
41.59	15.91
41.43	16.02
40.65	17.98
40.12	18.50
39.80	18.33
39.92	18.07
40.24	17.89
40.51	17.11
40.40	16.87
39.80	16.50
39.39	17.14
38.99	17.17
38.80	16.61
38.40	16.54
37.94	16.06
38.01	15.65
38.21	15.65
38.51	15.92
38.66	15.86
38.81	16.21
40.02	15.68
40.02	15.33
40.22	14.95
40.41	14.98
40.66	14.79
40.62	14.47
41.22	13.76
41.24	13.07
42.28	11.64
42.40	11.15
42.94	10.71
42.95	10.51
43.25	10.51
43.98	10.14
44.42	8.77
43.94	8.14
43.78	7.53
44.16	7.66
44.14	7.31
44.36	6.89
44.71	7.07
45.11	6.63
45.23	7.09
45.40	7.16
45.78	6.80
45.92	7.04
45.92	7.86
46.45	8.38
45.83	8.91
45.86	9.06
46.01	9.01
46.50	9.32
46.32	9.55
46.37	9.92
46.24	10.10
46.57	10.08
46.53	10.45
46.85	10.47
46.78	11.03
46.97	11.16
47.07	12.24
47.00	12.14
nan	nan
43.91	12.41
43.90	12.49
43.99	12.50
43.91	12.41
nan	nan
41.91	12.40
41.86	12.50
41.91	12.57
41.91	12.40
nan	nan
36.76	12.10
36.77	11.93
36.81	12.04
36.76	12.10
nan	nan
38.15	15.54
37.47	15.10
37.03	15.29
36.68	15.11
36.79	14.52
37.00	14.34
37.57	12.69
37.78	12.45
38.04	12.53
38.15	12.76
38.04	12.98
38.21	13.30
37.98	13.73
38.28	15.57
38.15	15.54
nan	nan
38.47	14.98
38.58	14.77
38.60	14.88
38.47	14.98
nan	nan
39.10	8.32
39.15	8.19
39.20	8.31
39.10	8.32
nan	nan
40.72	13.99
40.70	13.82
40.77	13.86
40.72	13.99
nan	nan
40.95	8.27
40.88	8.22
40.93	8.13
40.95	8.27
nan	nan
41.07	8.37
41.03	8.31
41.11	8.23
41.07	8.37
nan	nan
40.88	9.72
40.49	9.81
40.24	9.64
40.06	9.72
39.18	9.57
39.20	9.09
38.92	8.91
38.98	8.43
39.87	8.54
39.94	8.41
40.41	8.40
40.60	8.16
40.86	8.21
40.84	8.56
41.24	9.21
41.23	9.46
40.88	9.72
nan	nan
42.35	10.96
42.36	10.81
42.42	10.89
42.35	10.96
nan	nan
42.86	10.43
42.73	10.40
42.77	10.17
42.86	10.43
nan	nan
43.07	9.88
43.01	9.76
43.11	9.81
43.07	9.88
nan	nan
56.43	24.88
56.17	25.17
56.13	25.64
55.68	26.63
55.36	26.53
55.25	26.74
54.82	25.75
54.35	25.58
54.17	25.76
54.25	25.24
53.90	24.39
53.96	23.51
54.25	23.32
54.36	22.79
54.56	22.69
54.86	22.84
55.07	22.59
55.04	22.08
55.25	21.27
55.86	21.06
56.07	21.06
56.43	22.09
56.25	24.15
56.43	24.88
nan	nan
55.33	21.25
55.33	21.24
55.33	21.23
55.33	21.25
nan	nan
55.32	21.07
55.33	20.95
55.42	21.08
55.32	21.07
nan	nan
49.85	5.75
50.18	6.02
49.73	6.50
49.47	6.37
49.50	5.89
49.85	5.75
nan	nan
57.61	26.29
57.52	27.53
57.27	27.85
56.85	27.68
56.86	27.87
56.56	28.12
56.17	28.15
55.79	27.59
55.84	27.10
55.68	26.63
56.13	25.64
56.17	25.17
56.43	24.88
56.25	24.15
56.43	22.09
56.07	21.06
56.24	20.98
56.83	21.08
57.01	21.37
57.28	21.43
57.55	21.70
57.74	22.58
56.98	23.55
57.20	24.34
57.88	24.35
58.04	25.05
57.85	26.02
57.61	26.29
nan	nan
47.76	27.28
47.03	28.04
46.64	28.24
46.11	28.11
45.47	28.21
45.23	28.70
45.44	29.44
45.21	29.68
44.83	29.58
44.68	28.99
44.31	28.64
43.74	28.58
44.14	26.95
43.97	26.12
43.64	25.54
43.81	23.00
43.90	22.86
44.03	23.02
44.44	22.50
44.60	22.65
44.69	22.43
44.50	22.16
44.82	21.36
44.90	21.54
45.00	21.41
45.19	21.48
45.32	21.02
45.49	20.82
45.76	20.81
46.13	20.26
46.31	21.16
47.60	22.13
48.09	23.21
47.97	23.49
47.97	24.56
47.73	24.92
48.25	26.81
47.76	27.28
nan	nan
35.93	14.49
35.81	14.50
35.91	14.34
35.93	14.49
